iter;num_air;num_per;cost_e;cost_h;cost_prop;time_e;time_h;time_prop;status_e;status_h
70;15;5;6203.123797;14387.06501;2.319325792;0.363294125;0.135144949;2.6881813;OPTIMAL;OPTIMAL
71;15;5;11430.15589;9610.155892;0.840772075;0.420366049;0.138108969;3.043727375;OPTIMAL;OPTIMAL
72;15;5;16106.10834;16106.10834;1;0.405821085;0.190646887;2.128653091;OPTIMAL;OPTIMAL
73;15;5;14036.68598;14036.68598;1;0.36720109;0.139117002;2.639512664;OPTIMAL;OPTIMAL
74;15;5;7000.815419;7000.815419;1;0.439378023;0.336780071;1.304643774;OPTIMAL;OPTIMAL
75;15;5;12911.99882;12911.99882;1;0.315337896;0.146114111;2.158161825;OPTIMAL;OPTIMAL
76;15;5;15080.45624;15080.45624;1;0.458350897;0.206634998;2.218166819;OPTIMAL;OPTIMAL
77;15;5;13697.306;13697.306;1;0.378813982;0.182123899;2.079979526;OPTIMAL;OPTIMAL
78;15;5;12939.00307;14270.19526;1.10288213;0.397307158;0.135423899;2.933803866;OPTIMAL;OPTIMAL
79;15;5;20486.36974;20486.36974;1;0.409361124;0.127097845;3.220834498;OPTIMAL;OPTIMAL
80;15;5;16206.24051;16206.24051;1;0.406140804;0.194132805;2.092077146;OPTIMAL;OPTIMAL
81;15;5;13911.07375;13911.07375;1;0.414415121;0.139087915;2.979519247;OPTIMAL;OPTIMAL
82;15;5;19396.66282;19396.66282;1;0.408426046;0.138086081;2.957764061;OPTIMAL;OPTIMAL
83;15;5;11978.03054;NA;NA;0.410357952;2.148459911;0.191000982;OPTIMAL;INFEASIBLE
84;15;5;11350.43984;11350.43984;1;0.436508179;0.15211606;2.869573259;OPTIMAL;OPTIMAL
85;15;5;20897.79002;20897.79002;1;0.394024849;0.207683086;1.897240915;OPTIMAL;OPTIMAL
86;15;5;16814.73222;16964.73222;1.008920749;0.411318064;0.216169119;1.902760514;OPTIMAL;OPTIMAL
87;15;5;14548.05327;14548.05327;1;0.371379137;0.179136992;2.073157163;OPTIMAL;OPTIMAL
88;15;5;16905.32028;16905.32028;1;0.342301846;0.193186045;1.77187667;OPTIMAL;OPTIMAL
89;15;5;8507.956254;8694.685869;1.021947646;0.369554043;0.157119036;2.352064097;OPTIMAL;OPTIMAL
90;15;5;13069.38714;13069.38714;1;0.386369944;0.143111944;2.699774263;OPTIMAL;OPTIMAL
91;15;5;9223.680633;18002.12627;1.95172914;0.42030406;0.198153019;2.121108536;OPTIMAL;OPTIMAL
92;15;5;20427.35637;20427.35637;1;0.354024887;0.185640812;1.907042333;OPTIMAL;OPTIMAL
93;15;5;11173.12204;11173.12204;1;0.348269939;0.12609601;2.761942577;OPTIMAL;OPTIMAL
94;15;5;5148.781495;18847.70072;3.660613824;0.445891142;0.138103962;3.228662926;OPTIMAL;OPTIMAL
95;15;5;21107.82527;21107.82527;1;0.38774085;0.221207142;1.75284056;OPTIMAL;OPTIMAL
96;15;5;8275.937121;14976.05016;1.80958965;0.431849003;0.145128965;2.975622418;OPTIMAL;OPTIMAL
97;15;5;17160.36695;17160.36695;1;0.396189928;0.134082079;2.954831333;OPTIMAL;OPTIMAL
98;15;5;6295.40772;7281.52782;1.156641181;0.418524981;0.147143841;2.844325514;OPTIMAL;OPTIMAL
99;15;5;11129.22183;12622.84126;1.134206996;0.394680977;0.199677944;1.976587742;OPTIMAL;OPTIMAL
100;15;5;11086.41394;15678.45608;1.414204464;0.38378787;0.132115126;2.904950273;OPTIMAL;OPTIMAL
1;15;10;18513.79463;18663.79463;1.008102067;1.0163939;0.416867018;2.438172982;OPTIMAL;OPTIMAL
2;15;10;18898.54089;18898.54089;1;1.458266973;0.374423981;3.89469438;OPTIMAL;OPTIMAL
3;15;10;14192.01696;14192.01696;1;0.920952797;0.372582912;2.471806318;OPTIMAL;OPTIMAL
4;15;10;10591.37354;10591.37354;1;0.915773153;0.361450911;2.533603116;OPTIMAL;OPTIMAL
5;15;10;8944.258705;8944.258705;1;0.956830978;0.380387068;2.51541406;OPTIMAL;OPTIMAL
6;15;10;12127.13759;12127.13759;1;0.994760036;0.371345043;2.678802517;OPTIMAL;OPTIMAL
7;15;10;8253.714681;8253.714681;1;1.335216045;0.452484131;2.950857178;OPTIMAL;OPTIMAL
8;15;10;22582.72224;22882.72224;1.013284492;0.926815987;0.374326944;2.475953176;OPTIMAL;OPTIMAL
9;15;10;12411.99162;12531.99162;1.00966807;1.004924059;0.405789137;2.476468608;OPTIMAL;OPTIMAL
10;15;10;9955.572168;9955.572168;1;1.009850979;0.376780987;2.680206842;OPTIMAL;OPTIMAL
11;15;10;10563.18839;10773.18839;1.019880361;1.017021894;0.373358965;2.723978771;OPTIMAL;OPTIMAL
12;15;10;12894.9377;12894.9377;1;0.919346094;0.381253004;2.411380591;OPTIMAL;OPTIMAL
13;15;10;20111.21214;20111.21214;1;1.013863087;0.390252829;2.597964736;OPTIMAL;OPTIMAL
14;15;10;15293.48271;15293.48271;1;0.994962931;0.379333019;2.622927297;OPTIMAL;OPTIMAL
15;15;10;15819.36782;15819.36782;1;1.031014204;0.374330997;2.754284874;OPTIMAL;OPTIMAL
16;15;10;14339.40155;14339.40155;1;1.00740695;0.370274782;2.720700946;OPTIMAL;OPTIMAL
17;15;10;16189.12617;16189.12617;1;1.150156021;0.394320965;2.9168016;OPTIMAL;OPTIMAL
18;15;10;9555.725839;9555.725839;1;0.974977016;0.381870985;2.553158147;OPTIMAL;OPTIMAL
19;15;10;10414.62347;10414.62347;1;1.109997988;0.38111186;2.912525438;OPTIMAL;OPTIMAL
20;15;10;6506.275726;13616.09278;2.092762949;0.913763046;0.360124111;2.537355922;OPTIMAL;OPTIMAL
21;15;10;9330.875862;9330.875862;1;0.931202888;0.376425982;2.473800785;OPTIMAL;OPTIMAL
22;15;10;16132.52107;16132.52107;1;0.965323925;0.390872955;2.469661592;OPTIMAL;OPTIMAL
23;15;10;6042.632409;6042.632409;1;1.040441036;0.361300945;2.879707484;OPTIMAL;OPTIMAL
24;15;10;13576.40953;13696.40953;1.008838861;1.023190022;0.401301146;2.549681288;OPTIMAL;OPTIMAL
25;15;10;6884.529101;7034.529101;1.021787983;0.955864906;0.371371031;2.573881178;OPTIMAL;OPTIMAL
26;15;10;21716.04132;21716.04132;1;1.049293041;0.388585091;2.700291562;OPTIMAL;OPTIMAL
27;15;10;13091.79913;13091.79913;1;0.986887932;0.389326096;2.534862017;OPTIMAL;OPTIMAL
28;15;10;13456.06523;13456.06523;1;1.022994041;0.387356997;2.640959246;OPTIMAL;OPTIMAL
29;15;10;10724.05475;10724.05475;1;1.381345987;0.379360914;3.641244882;OPTIMAL;OPTIMAL
30;15;10;8356.78826;7296.78826;0.873157011;0.920814037;0.402601004;2.287162796;OPTIMAL;OPTIMAL
31;15;10;17240.78597;17630.78597;1.022620778;0.974714041;0.372343063;2.617784878;OPTIMAL;OPTIMAL
32;15;10;10875.90063;10875.90063;1;0.974009037;0.383420944;2.540312551;OPTIMAL;OPTIMAL
33;15;10;7131.283082;7131.283082;1;0.95787096;0.370329142;2.58653952;OPTIMAL;OPTIMAL
34;15;10;10205.36726;10445.36726;1.023517037;0.997164011;0.4171381;2.390488933;OPTIMAL;OPTIMAL
35;15;10;7060.499928;7060.499928;1;0.934831142;0.384849072;2.429085092;OPTIMAL;OPTIMAL
36;15;10;10990.1761;10990.1761;1;1.046372175;0.460741043;2.27106352;OPTIMAL;OPTIMAL
37;15;10;7938.307019;8181.325795;1.030613426;1.073915005;0.387501001;2.771386399;OPTIMAL;OPTIMAL
38;15;10;15163.58523;15220.79399;1.003772773;1.321130037;0.479485989;2.755304782;OPTIMAL;OPTIMAL
39;15;10;14330.77316;14450.77316;1.008373589;1.058442116;0.380955935;2.778384637;OPTIMAL;OPTIMAL
40;15;10;20205.3206;20205.3206;1;1.12274909;0.431349993;2.60287263;OPTIMAL;OPTIMAL
41;15;10;17726.1103;17726.1103;1;1.028864861;0.370471001;2.777180558;OPTIMAL;OPTIMAL
42;15;10;15342.14368;15342.14368;1;0.994949102;0.400295019;2.485539552;OPTIMAL;OPTIMAL
43;15;10;7854.600324;7854.600324;1;1.004204988;0.372308016;2.69724246;OPTIMAL;OPTIMAL
44;15;10;9743.255392;8803.255392;0.903523005;0.967711926;0.398983002;2.425446501;OPTIMAL;OPTIMAL
45;15;10;16761.28441;16761.28441;1;1.062103033;0.386131048;2.750628415;OPTIMAL;OPTIMAL
46;15;10;12157.62772;12157.62772;1;1.017030954;0.39348793;2.584656037;OPTIMAL;OPTIMAL
47;15;10;16186.67268;16186.67268;1;1.028650999;0.52866888;1.945737752;OPTIMAL;OPTIMAL
48;15;10;19183.81497;19183.81497;1;1.181118011;0.415433884;2.843095034;OPTIMAL;OPTIMAL
49;15;10;8476.263789;8476.263789;1;0.924757004;0.394377947;2.344849683;OPTIMAL;OPTIMAL
50;15;10;10127.95135;10127.95135;1;0.974290133;0.450280905;2.163738507;OPTIMAL;OPTIMAL
51;15;10;19936.26002;20506.26002;1.02859112;0.942707062;0.370332956;2.545566215;OPTIMAL;OPTIMAL
52;15;10;11672.78013;11792.78013;1.010280327;1.06399703;0.403303862;2.63820194;OPTIMAL;OPTIMAL
53;15;10;12642.88821;12792.88821;1.011864378;0.897814035;0.396268845;2.265668996;OPTIMAL;OPTIMAL
54;15;10;14189.28791;14189.28791;1;1.004923105;0.394453049;2.547636806;OPTIMAL;OPTIMAL
55;15;10;11916.47589;11916.47589;1;1.073358059;0.399811029;2.684663453;OPTIMAL;OPTIMAL
56;15;10;6497.908104;6467.908104;0.99538313;0.918751001;0.384349823;2.390403082;OPTIMAL;OPTIMAL
57;15;10;13339.1787;13339.1787;1;0.973843098;0.366051912;2.660396149;OPTIMAL;OPTIMAL
58;15;10;17841.01522;18141.01522;1.016815187;0.940747976;0.375301123;2.506648447;OPTIMAL;OPTIMAL
59;15;10;10252.57772;10252.57772;1;1.006333828;0.365965128;2.749807977;OPTIMAL;OPTIMAL
60;15;10;16761.76411;16761.76411;1;0.997463942;0.370346069;2.693329359;OPTIMAL;OPTIMAL
61;15;10;10292.35225;10292.35225;1;1.003799915;0.388197899;2.585794303;OPTIMAL;OPTIMAL
62;15;10;9620.766385;12286.56835;1.277088317;1.011976957;0.369367838;2.739753854;OPTIMAL;OPTIMAL
63;15;10;17705.35384;17705.35384;1;0.950633049;0.380331993;2.499482206;OPTIMAL;OPTIMAL
64;15;10;12182.42227;12182.42227;1;0.921728849;0.377296925;2.442980023;OPTIMAL;OPTIMAL
65;15;10;9148.855439;9148.855439;1;1.033914089;0.398327112;2.595640762;OPTIMAL;OPTIMAL
66;15;10;13292.65001;13442.65001;1.011284432;1.146665812;0.435353994;2.633869969;OPTIMAL;OPTIMAL
67;15;10;14685.57017;14685.57017;1;0.960689783;0.38104105;2.52122385;OPTIMAL;OPTIMAL
68;15;10;9190.286216;9340.286216;1.016321581;1.190052032;0.640320063;1.858526855;OPTIMAL;OPTIMAL
69;15;10;9921.135785;9921.135785;1;1.0223701;0.379831076;2.691644169;OPTIMAL;OPTIMAL
70;15;10;11725.18728;11725.18728;1;1.004914045;0.376852036;2.666601081;OPTIMAL;OPTIMAL
71;15;10;6925.531836;6925.531836;1;0.976105928;0.429409027;2.273137887;OPTIMAL;OPTIMAL
72;15;10;14289.92144;14289.92144;1;1.103076935;0.375896931;2.934519664;OPTIMAL;OPTIMAL
73;15;10;9581.779917;9581.779917;1;1.019941092;0.370279074;2.754519939;OPTIMAL;OPTIMAL
74;15;10;6874.037655;6874.037655;1;0.946907997;0.390418053;2.425369397;OPTIMAL;OPTIMAL
75;15;10;11771.40175;11771.40175;1;0.978832006;0.387001991;2.529268656;OPTIMAL;OPTIMAL
76;15;10;7999.782131;7999.782131;1;1.045346975;0.365830183;2.857465086;OPTIMAL;OPTIMAL
77;15;10;13981.14276;13981.14276;1;1.154824018;0.454012871;2.543593129;OPTIMAL;OPTIMAL
78;15;10;13558.91924;13708.91924;1.011062829;0.988690853;0.384353161;2.572349999;OPTIMAL;OPTIMAL
79;15;10;8478.792867;8796.068361;1.03741989;0.93996501;0.399189949;2.354681053;OPTIMAL;OPTIMAL
80;15;10;18030.38482;18030.38482;1;1.031952143;0.359308958;2.872046799;OPTIMAL;OPTIMAL
81;15;10;10530.27208;10530.27208;1;0.994621038;0.375314951;2.650097034;OPTIMAL;OPTIMAL
82;15;10;5575.189887;5575.189887;1;0.947814941;0.371158123;2.553668861;OPTIMAL;OPTIMAL
83;15;10;11964.89326;11964.89326;1;0.943329096;0.374433041;2.519353245;OPTIMAL;OPTIMAL
84;15;10;7654.752763;7654.752763;1;1.006917953;0.379333019;2.6544432;OPTIMAL;OPTIMAL
85;15;10;5970.019323;5970.019323;1;0.998172045;0.375346184;2.659337134;OPTIMAL;OPTIMAL
86;15;10;15950.18116;15950.18116;1;1.026792049;0.39836812;2.577495531;OPTIMAL;OPTIMAL
87;15;10;13407.07715;13407.07715;1;0.95394206;0.38081193;2.505021471;OPTIMAL;OPTIMAL
88;15;10;6615.569421;5885.569421;0.889654245;0.979099035;0.400770903;2.443039225;OPTIMAL;OPTIMAL
89;15;10;11030.7939;11030.7939;1;0.913651943;0.393115044;2.324133757;OPTIMAL;OPTIMAL
90;15;10;23489.7469;NA;NA;0.943382978;5.119302988;0.184279575;OPTIMAL;INFEASIBLE
91;15;10;10840.03527;10840.03527;1;1.062909126;0.402865171;2.638374329;OPTIMAL;OPTIMAL
92;15;10;10863.8951;10863.8951;1;1.055981874;0.374787092;2.817551342;OPTIMAL;OPTIMAL
93;15;10;12271.74535;12271.74535;1;1.067475796;0.384845972;2.773774115;OPTIMAL;OPTIMAL
94;15;10;12693.13174;12843.13174;1.011817415;1.045975924;0.413892984;2.527165144;OPTIMAL;OPTIMAL
95;15;10;13333.63943;NA;NA;0.992591143;4.593541861;0.216084053;OPTIMAL;INFEASIBLE
96;15;10;12232.87421;12232.87421;1;1.001273155;0.38696003;2.587536383;OPTIMAL;OPTIMAL
97;15;10;11217.56621;11217.56621;1;1.289206982;0.376761913;3.42180814;OPTIMAL;OPTIMAL
98;15;10;13554.57423;13554.57423;1;0.949862003;0.369304895;2.57202657;OPTIMAL;OPTIMAL
99;15;10;13961.27387;13961.27387;1;0.993911028;0.38133502;2.606398509;OPTIMAL;OPTIMAL
100;15;10;9184.598577;9184.598577;1;1.014063835;0.384610891;2.636596773;OPTIMAL;OPTIMAL
1;15;15;15201.07667;15201.07667;1;1.727221966;0.677590132;2.549065999;OPTIMAL;OPTIMAL
2;15;15;14361.42931;14361.42931;1;1.980679035;0.742542982;2.667426779;OPTIMAL;OPTIMAL
3;15;15;15182.14156;15182.14156;1;1.95029211;0.895792961;2.177168381;OPTIMAL;OPTIMAL
4;15;15;4573.521972;4573.521972;1;1.789859056;0.667085886;2.683101373;OPTIMAL;OPTIMAL
5;15;15;9837.940703;9837.940703;1;2.006791115;0.804090977;2.495726445;OPTIMAL;OPTIMAL
6;15;15;7114.081927;9592.815775;1.348426385;1.904418945;0.792135;2.404159575;OPTIMAL;OPTIMAL
7;15;15;9796.303195;9796.303195;1;1.892505884;0.647534132;2.922634948;OPTIMAL;OPTIMAL
8;15;15;17910.71028;18210.71028;1.016749754;1.994719982;0.64358592;3.099384121;OPTIMAL;OPTIMAL
9;15;15;9795.982503;9795.982503;1;1.990175009;0.665893078;2.988730586;OPTIMAL;OPTIMAL
10;15;15;11048.91258;11048.91258;1;2.801337004;0.678001165;4.13175839;OPTIMAL;OPTIMAL
11;15;15;6384.273349;6384.273349;1;2.025063992;0.78007102;2.595999517;OPTIMAL;OPTIMAL
12;15;15;19587.29427;19587.29427;1;3.197673798;0.677877903;4.717182524;OPTIMAL;OPTIMAL
13;15;15;8800.139969;8830.139969;1.003409037;2.232357979;0.675667048;3.303931999;OPTIMAL;OPTIMAL
14;15;15;9932.78974;9932.78974;1;2.048429012;0.66363287;3.086690105;OPTIMAL;OPTIMAL
15;15;15;15364.56331;15364.56331;1;2.088289022;0.801743984;2.60468312;OPTIMAL;OPTIMAL
16;15;15;18880.78305;18910.78305;1.001588917;1.894237041;0.648117065;2.92267731;OPTIMAL;OPTIMAL
17;15;15;26067.53376;26337.53376;1.010357712;2.522819042;0.800472021;3.151664238;OPTIMAL;OPTIMAL
18;15;15;13396.00406;13396.00406;1;2.001587868;0.64695096;3.093878812;OPTIMAL;OPTIMAL
19;15;15;9546.349916;9546.349916;1;2.260351896;0.675678968;3.345304504;OPTIMAL;OPTIMAL
20;15;15;21612.10883;21612.10883;1;2.67305398;0.807310104;3.311062212;OPTIMAL;OPTIMAL
21;15;15;9011.822067;9011.822067;1;2.072254181;0.670075893;3.092566381;OPTIMAL;OPTIMAL
22;15;15;13196.95922;13196.95922;1;1.992657185;0.652583838;3.05348841;OPTIMAL;OPTIMAL
23;15;15;9734.014598;9734.014598;1;2.010809898;0.665828228;3.020012991;OPTIMAL;OPTIMAL
24;15;15;15792.52877;15792.52877;1;2.446201086;0.660537958;3.703346728;OPTIMAL;OPTIMAL
25;15;15;12048.47063;12198.47063;1.012449713;2.090845823;0.799113035;2.616458162;OPTIMAL;OPTIMAL
26;15;15;16962.3114;16962.3114;1;1.917843103;0.650424957;2.948600114;OPTIMAL;OPTIMAL
27;15;15;16083.1165;16083.1165;1;2.280838013;0.657963037;3.466513896;OPTIMAL;OPTIMAL
28;15;15;22425.12702;22845.12702;1.018728991;1.984797955;0.660145998;3.00660454;OPTIMAL;OPTIMAL
29;15;15;23614.42495;23614.42495;1;2.260711908;0.778668165;2.903305939;OPTIMAL;OPTIMAL
30;15;15;9538.82325;13130.57252;1.37654008;1.881278992;0.661172152;2.845369375;OPTIMAL;OPTIMAL
31;15;15;8880.500387;8880.500387;1;2.009379148;0.650614023;3.088435043;OPTIMAL;OPTIMAL
32;15;15;16378.72417;16378.72417;1;2.431378126;0.676861048;3.592137757;OPTIMAL;OPTIMAL
33;15;15;18857.52999;19067.52999;1.011136135;2.078536034;0.669604063;3.104126974;OPTIMAL;OPTIMAL
34;15;15;12742.45691;12892.45691;1.01177167;2.009879827;0.788173914;2.550046115;OPTIMAL;OPTIMAL
35;15;15;13792.86713;13822.86713;1.002175037;2.326702833;0.695211887;3.346753523;OPTIMAL;OPTIMAL
36;15;15;15995.72091;15995.72091;1;2.070469856;0.680160046;3.044092151;OPTIMAL;OPTIMAL
37;15;15;13620.54028;13620.54028;1;2.080650091;0.659798145;3.153464595;OPTIMAL;OPTIMAL
38;15;15;11111.27309;11111.27309;1;2.165390968;0.798583984;2.711538186;OPTIMAL;OPTIMAL
39;15;15;9382.329501;9382.329501;1;1.993693829;0.646623135;3.08323925;OPTIMAL;OPTIMAL
40;15;15;13204.22391;13204.22391;1;2.79983902;0.666252851;4.202367035;OPTIMAL;OPTIMAL
41;15;15;8271.352015;8271.352015;1;1.981775999;0.670664072;2.954945824;OPTIMAL;OPTIMAL
42;15;15;11844.0775;11874.0775;1.002532911;2.822009802;0.688612938;4.098107437;OPTIMAL;OPTIMAL
43;15;15;15978.24536;15978.24536;1;2.047209024;0.799836159;2.559535477;OPTIMAL;OPTIMAL
44;15;15;19244.45862;NA;NA;2.187458038;8.987122059;0.243399169;OPTIMAL;INFEASIBLE
45;15;15;14513.58549;NA;NA;1.917078972;8.515500069;0.225128173;OPTIMAL;INFEASIBLE
46;15;15;5369.870522;5369.870522;1;2.179501057;0.769586086;2.832043218;OPTIMAL;OPTIMAL
47;15;15;8454.205245;8454.205245;1;1.994408131;0.634615898;3.142701178;OPTIMAL;OPTIMAL
48;15;15;15546.26993;15816.26993;1.01736751;2.020689964;0.655591011;3.082241718;OPTIMAL;OPTIMAL
49;15;15;18585.18458;NA;NA;2.19043088;8.41019702;0.260449413;OPTIMAL;INFEASIBLE
50;15;15;6065.480144;6065.480144;1;1.933784962;0.63956213;3.02360767;OPTIMAL;OPTIMAL
51;15;15;28934.33994;29324.33994;1.013478794;2.010279179;0.659551859;3.047947105;OPTIMAL;OPTIMAL
52;15;15;13694.2715;13694.2715;1;2.261737823;0.767697096;2.946133098;OPTIMAL;OPTIMAL
53;15;15;13642.48969;13912.48969;1.019791109;2.668782949;0.70680809;3.775823999;OPTIMAL;OPTIMAL
54;15;15;13785.4135;13785.4135;1;2.269580126;0.655575991;3.461963461;OPTIMAL;OPTIMAL
55;15;15;16261.50705;16261.50705;1;3.423967123;0.787100792;4.350099959;OPTIMAL;OPTIMAL
56;15;15;8687.18175;8687.18175;1;2.182347059;0.693567038;3.146555331;OPTIMAL;OPTIMAL
57;15;15;14549.18533;14549.18533;1;2.063114882;0.787964106;2.618285359;OPTIMAL;OPTIMAL
58;15;15;17071.04341;17071.04341;1;1.984523058;0.677978039;2.927119972;OPTIMAL;OPTIMAL
59;15;15;15622.88646;15622.88646;1;2.759552956;0.664803982;4.150927238;OPTIMAL;OPTIMAL
60;15;15;8441.837781;8441.837781;1;2.009340048;0.663743019;3.027286148;OPTIMAL;OPTIMAL
61;15;15;8379.903856;8379.903856;1;2.189244986;0.783238888;2.795117837;OPTIMAL;OPTIMAL
62;15;15;10537.92732;10537.92732;1;2.000687838;0.658269882;3.039312434;OPTIMAL;OPTIMAL
63;15;15;7058.764602;7058.764602;1;2.209063053;0.689533949;3.203704555;OPTIMAL;OPTIMAL
64;15;15;6230.708228;6257.675411;1.004328109;2.013247013;0.67053318;3.002456959;OPTIMAL;OPTIMAL
65;15;15;5305.536796;5305.536796;1;1.973777056;0.669465065;2.948289849;OPTIMAL;OPTIMAL
66;15;15;9371.931147;9371.931147;1;1.981373072;0.794742107;2.493101917;OPTIMAL;OPTIMAL
67;15;15;16360.65055;16480.65055;1.007334672;2.549772024;0.683987856;3.727803063;OPTIMAL;OPTIMAL
68;15;15;14171.64922;14321.64922;1.010584513;2.281141043;0.685513973;3.327636098;OPTIMAL;OPTIMAL
69;15;15;7973.564817;7973.564817;1;2.031940937;0.661300898;3.072642037;OPTIMAL;OPTIMAL
70;15;15;11579.56652;11579.56652;1;2.395039797;0.799828053;2.994443355;OPTIMAL;OPTIMAL
71;15;15;8677.032944;7857.032944;0.90549765;1.911791801;0.66335392;2.88200875;OPTIMAL;OPTIMAL
72;15;15;17951.96676;18101.96676;1.00835563;1.968107939;0.648734093;3.033766779;OPTIMAL;OPTIMAL
73;15;15;12034.37084;12034.37084;1;2.135509968;0.679619074;3.142216059;OPTIMAL;OPTIMAL
74;15;15;15884.5813;15884.5813;1;2.141591072;0.68740201;3.115485613;OPTIMAL;OPTIMAL
75;15;15;10231.67283;10231.67283;1;2.196147919;0.799713135;2.746169624;OPTIMAL;OPTIMAL
76;15;15;13599.31434;13659.31434;1.004411987;2.3973701;0.659094095;3.637371534;OPTIMAL;OPTIMAL
77;15;15;11457.75158;11457.75158;1;2.341371059;0.696568966;3.361291091;OPTIMAL;OPTIMAL
78;15;15;4981.265802;4981.265802;1;1.999021053;0.745904922;2.679994451;OPTIMAL;OPTIMAL
79;15;15;16208.94077;16208.94077;1;2.498299122;0.830860138;3.006882877;OPTIMAL;OPTIMAL
80;15;15;15127.96291;15363.56358;1.015573853;3.109266996;0.727650881;4.273020316;OPTIMAL;OPTIMAL
81;15;15;8458.592209;8458.592209;1;2.009746075;0.792972088;2.534447436;OPTIMAL;OPTIMAL
82;15;15;8863.126732;8863.126732;1;1.96690011;0.753739119;2.609523722;OPTIMAL;OPTIMAL
83;15;15;14951.12635;14951.12635;1;2.285078049;0.639404058;3.573762191;OPTIMAL;OPTIMAL
84;15;15;19291.3529;19561.3529;1.013995908;2.317971945;0.809616089;2.863050743;OPTIMAL;OPTIMAL
85;15;15;9474.309366;9474.309366;1;2.20054388;0.701993942;3.134704943;OPTIMAL;OPTIMAL
86;15;15;16021.79837;16021.79837;1;2.037039042;0.650322914;3.132350095;OPTIMAL;OPTIMAL
87;15;15;15919.32778;15919.32778;1;2.245100021;0.680389881;3.299725765;OPTIMAL;OPTIMAL
88;15;15;7708.337837;7708.337837;1;2.079237938;0.654726028;3.175737404;OPTIMAL;OPTIMAL
89;15;15;17495.14217;17525.14217;1.001714762;2.492080927;0.799568892;3.116780747;OPTIMAL;OPTIMAL
90;15;15;10028.76859;10028.76859;1;1.917982101;0.670593023;2.860128326;OPTIMAL;OPTIMAL
91;15;15;21942.90816;NA;NA;2.067610979;8.983374119;0.230159732;OPTIMAL;INFEASIBLE
92;15;15;8914.164515;8914.164515;1;1.926049948;0.807728052;2.384527741;OPTIMAL;OPTIMAL
93;15;15;16864.45605;17254.45605;1.023125561;1.881721973;0.657920122;2.86010704;OPTIMAL;OPTIMAL
94;15;15;15252.77965;15252.77965;1;2.124781847;0.686224937;3.096334352;OPTIMAL;OPTIMAL
95;15;15;10503.06295;10074.79834;0.959224789;2.308526993;0.671677113;3.43695944;OPTIMAL;OPTIMAL
96;15;15;17373.70782;17373.70782;1;2.360502005;0.665645123;3.546186887;OPTIMAL;OPTIMAL
97;15;15;16936.8974;17146.8974;1.012398965;2.400290012;0.679630041;3.531759733;OPTIMAL;OPTIMAL
98;15;15;21612.20016;21612.20016;1;3.754940033;0.661746979;5.674283606;OPTIMAL;OPTIMAL
99;15;15;11504.42125;11504.42125;1;2.167216063;0.675587893;3.207896539;OPTIMAL;OPTIMAL
100;15;15;9658.019408;9658.019408;1;2.015881062;0.643657923;3.131913693;OPTIMAL;OPTIMAL
1;15;20;23580.80702;23580.80702;1;5.153039932;1.234215021;4.175155742;OPTIMAL;OPTIMAL
2;15;20;12990.10158;13080.10158;1.006928352;3.253828049;1.263942003;2.574349171;OPTIMAL;OPTIMAL
3;15;20;23394.41115;NA;NA;4.433730125;14.30493903;0.309944007;OPTIMAL;INFEASIBLE
4;15;20;8275.48628;8455.48628;1.021750988;3.637708187;1.247040987;2.917071873;OPTIMAL;OPTIMAL
5;15;20;5899.205042;5899.205042;1;2.987036943;1.224636078;2.439122117;OPTIMAL;OPTIMAL
6;15;20;9483.514846;9483.514846;1;4.051496029;1.251208782;3.23806553;OPTIMAL;OPTIMAL
7;15;20;20452.83138;NA;NA;3.255081177;13.60976601;0.239172457;OPTIMAL;INFEASIBLE
8;15;20;17591.78081;17591.78081;1;3.953005075;1.231211901;3.210661847;OPTIMAL;OPTIMAL
9;15;20;17581.99215;17581.99215;1;3.863749981;1.263018847;3.059138818;OPTIMAL;OPTIMAL
10;15;20;27282.45508;NA;NA;5.484155178;13.89843988;0.394587826;OPTIMAL;INFEASIBLE
11;15;20;14122.41979;14242.41979;1.008497127;3.674773932;1.26125598;2.913582961;OPTIMAL;OPTIMAL
12;15;20;11923.14567;11923.14567;1;3.504012108;1.26089406;2.778990098;OPTIMAL;OPTIMAL
13;15;20;14254.79694;14254.79694;1;3.519522905;1.256042004;2.80207421;OPTIMAL;OPTIMAL
14;15;20;15658.98975;15658.98975;1;3.896502972;1.25711894;3.099549968;OPTIMAL;OPTIMAL
15;15;20;7106.30509;7106.30509;1;2.996905804;1.318440199;2.273069197;OPTIMAL;OPTIMAL
16;15;20;18811.99846;18811.99846;1;3.418518066;1.225481987;2.789529428;OPTIMAL;OPTIMAL
17;15;20;9977.877032;9977.877032;1;4.556221008;1.276896954;3.568197884;OPTIMAL;OPTIMAL
18;15;20;9636.550116;9636.550116;1;3.693768978;1.243373871;2.970762909;OPTIMAL;OPTIMAL
19;15;20;21887.75654;22037.75654;1.006853146;4.270694017;1.22180295;3.495403263;OPTIMAL;OPTIMAL
20;15;20;11856.32548;11856.32548;1;3.536777973;1.22073698;2.897248162;OPTIMAL;OPTIMAL
21;15;20;15259.79642;15259.79642;1;2.961710215;1.259882927;2.350782086;OPTIMAL;OPTIMAL
22;15;20;11038.69744;11098.83894;1.005448243;4.074424982;1.283893108;3.173492369;OPTIMAL;OPTIMAL
